cut	41
Partition 0	3532,3522
Partition 1	3540,3524,3568
Partition 2	3536,3538,3539
Partition 3	3531,3520,3579
Partition 4	3537,3577,3578
Partition 5	3535,3546,3545
Partition 6	3543,3544
Partition 7	3526,3542,3541
Partition 8	3585,3584,3583
Partition 9	3533,3529,3530
Partition 10	3527,3528,3534
Partition 11	3574,3575
Partition 12	3571,3525,3559
Partition 13	3576,3567,3521
Partition 14	3560,3561,3562
Partition 15	3556,3557,3555
Partition 16	3558,3563,3564
Partition 17	3547,3549
Partition 18	3523,3548
Partition 19	3573,3572,3570,3569
Partition 20	3551,3552,3553,3550
Partition 21	3554,3565
Partition 22	3580,3581,3566,3582
