cut	60
Partition 0	3601,3602,3603
Partition 1	3599,3608,3609
Partition 2	3604,3605,3607,3606
Partition 3	3579,3580,3581,3582
Partition 4	3573,3574,3584
Partition 5	3583,3598,3597
Partition 6	3567,3538,3539,3556
Partition 7	3527,3528,3537
Partition 8	3555,3526,3554,3553
Partition 9	3562,3561,3563
Partition 10	3558,3566,3564,3565
Partition 11	3578,3559,3521,3560
Partition 12	3532,3525,3600,3557
Partition 13	3542,3530,3531,3541
Partition 14	3610,3572,3520
Partition 15	3611,3543,3571
Partition 16	3548,3524,3577
Partition 17	3534,3535,3536,3540
Partition 18	3523,3576,3529,3575
Partition 19	3585,3586,3587
Partition 20	3589,3596,3588,3595
Partition 21	3546,3547,3591,3594
Partition 22	3522,3544,3592,3593
Partition 23	3568,3569,3570
Partition 24	3545,3552,3550,3551
Partition 25	3590,3533,3549
