cut	65
Partition 0	3533,3586,3587,3534
Partition 1	3605,3526,3606,3554
Partition 2	3567,3578,3579,3568
Partition 3	3538,3539,3536,3537
Partition 4	3540,3547,3548,3544
Partition 5	3603,3604,3607,3612,3613
Partition 6	3563,3565,3566
Partition 7	3555,3556,3564,3558
Partition 8	3559,3560,3571,3570,3569
Partition 9	3535,3594,3593,3595
Partition 10	3545,3546,3543,3523
Partition 11	3562,3541,3542,3561,3592
Partition 12	3575,3576,3553,3552
Partition 13	3615,3609,3524,3608
Partition 14	3617,3614,3616,3618
Partition 15	3520,3602,3601,3591
Partition 16	3610,3522,3611,3527
Partition 17	3596,3597,3600,3598,3599
Partition 18	3581,3582,3580,3583
Partition 19	3525,3529,3528,3577
Partition 20	3585,3589,3584,3590,3557,3588
Partition 21	3621,3574,3620,3619
Partition 22	3531,3521,3530,3532
Partition 23	3573,3549,3572,3550,3551
