cut	70
Partition 0	3563,3565,3566
Partition 1	3570,3568,3569
Partition 2	3525,3529,3567
Partition 3	3549,3550,3548
Partition 4	3531,3521,3530,3532
Partition 5	3538,3539,3540
Partition 6	3573,3572,3571,3551
Partition 7	3523,3582,3592
Partition 8	3535,3536,3562,3561
Partition 9	3543,3541,3542
Partition 10	3545,3546,3547,3544
Partition 11	3559,3537,3533,3560
Partition 12	3586,3587,3534
Partition 13	3581,3580,3579
Partition 14	3605,3526,3554,3578
Partition 15	3614,3615,3613
Partition 16	3610,3522,3611
Partition 17	3603,3604,3612
Partition 18	3590,3619,3618
Partition 19	3621,3574,3620
Partition 20	3602,3617,3616
Partition 21	3520,3585,3589,3588
Partition 22	3575,3553,3552
Partition 23	3555,3556,3564,3591
Partition 24	3576,3577,3583
Partition 25	3584,3524,3557,3558
Partition 26	3528,3596,3527,3597
Partition 27	3594,3593,3595,3598
Partition 28	3607,3606,3609,3608
Partition 29	3601,3600,3599
