cut	71
Partition 0	3609,3610,3608
Partition 1	3611,3614,3615
Partition 2	3612,3613,3558
Partition 3	3618,3616,3617
Partition 4	3601,3602,3603
Partition 5	3598,3599,3604
Partition 6	3593,3596,3525,3595
Partition 7	3605,3607,3606
Partition 8	3549,3550,3524
Partition 9	3537,3557,3561
Partition 10	3526,3547,3551
Partition 11	3559,3594,3574,3560
Partition 12	3622,3546,3621
Partition 13	3552,3521,3553
Partition 14	3570,3571,3569
Partition 15	3623,3620,3619
Partition 16	3583,3597,3520
Partition 17	3582,3585,3584
Partition 18	3580,3578,3579
Partition 19	3586,3581,3587
Partition 20	3563,3567,3568
Partition 21	3554,3555,3562
Partition 22	3532,3534,3523
Partition 23	3533,3564,3548,3566
Partition 24	3536,3535,3543
Partition 25	3541,3544,3542
Partition 26	3528,3529,3545
Partition 27	3540,3539,3556
Partition 28	3527,3573,3572
Partition 29	3522,3530,3600
Partition 30	3575,3576,3577
Partition 31	3589,3592,3591,3590
Partition 32	3531,3538,3565,3588
