path	1
T	25
cut	89
Partition 0	2066,2142,2076
Partition 1	2132,2133,2135,2134,2136
Partition 2	2130,2138,2139,2140
Partition 3	2129,2143,2144,2068
Partition 4	2141,2149,2150,2151
Partition 5	2146,2147,2145,2148
Partition 6	2063,2088,2099,2089,2100
Partition 7	2137,2082,2083,2062
Partition 8	2091,2092,2093
Partition 9	2077,2078,2090,2067
Partition 10	2065,2096,2097,2075
Partition 11	2079,2080,2081,2084
Partition 12	2102,2103,2101,2104
Partition 13	2098,2094,2095,2105
Partition 14	2069,2107,2108,2106
Partition 15	2111,2085,2086,2087,2109
Partition 16	2112,2113,2110
Partition 17	2192,2191,2193,2189,2190
Partition 18	2196,2194,2195,2197
Partition 19	2185,2186,2124,2183
Partition 20	2199,2200,2184,2198
Partition 21	2064,2125,2126,2188
Partition 22	2131,2187,2182,2181
Partition 23	2118,2073,2119,2180
Partition 24	2116,2117,2121,2122,2123
Partition 25	2070,2163,2166,2168
Partition 26	2161,2164,2157,2160
Partition 27	2072,2156,2158,2074
Partition 28	2162,2165,2155,2159
Partition 29	2167,2169,2153,2154
Partition 30	2170,2120,2179,2152
Partition 31	2127,2114,2071,2115
Partition 32	2128,2173,2177,2171
Partition 33	2174,2176,2175,2178,2172
path	2
T	21
cut	89
Partition 0	2066,2131,2142,2076
Partition 1	2132,2133,2135,2134,2136,2089
Partition 2	2130,2138,2139,2140
Partition 3	2129,2143,2144,2068
Partition 4	2141,2149,2150,2151
Partition 5	2146,2147,2145,2148
Partition 6	2063,2088,2099,2100,2062
Partition 7	2137,2082,2083
Partition 8	2091,2092,2093
Partition 9	2077,2078,2090,2067
Partition 10	2065,2096,2097,2075
Partition 11	2079,2080,2081,2084
Partition 12	2102,2103,2101,2104
Partition 13	2098,2094,2095,2105
Partition 14	2107,2108,2106
Partition 15	2085,2086,2087,2109,2153
Partition 16	2069,2111,2112,2113,2110
Partition 17	2192,2191,2193,2189,2190
Partition 18	2196,2194,2195,2197
Partition 19	2185,2186,2124,2183
Partition 20	2199,2200,2184,2198
Partition 21	2064,2125,2126,2188
Partition 22	2187,2182,2181
Partition 23	2118,2073,2119,2180
Partition 24	2116,2117,2121,2122,2123
Partition 25	2070,2163,2166,2168
Partition 26	2161,2164,2157,2160
Partition 27	2072,2156,2158,2074
Partition 28	2162,2165,2155,2159
Partition 29	2167,2169,2154
Partition 30	2170,2120,2179,2152
Partition 31	2127,2114,2071,2115
Partition 32	2128,2173,2177,2171
Partition 33	2174,2176,2175,2178,2172
path	3
T	22
cut	89
Partition 0	2066,2131,2142,2076
Partition 1	2132,2133,2135,2134,2136
Partition 2	2130,2138,2139,2140
Partition 3	2129,2143,2144,2068
Partition 4	2141,2149,2150,2151
Partition 5	2146,2147,2145,2148
Partition 6	2063,2088,2099,2089,2100
Partition 7	2137,2082,2083,2062
Partition 8	2091,2092,2093
Partition 9	2077,2078,2090,2067
Partition 10	2065,2096,2097,2075
Partition 11	2079,2080,2081,2084
Partition 12	2102,2103,2101,2104
Partition 13	2098,2094,2095,2105
Partition 14	2069,2107,2108,2106
Partition 15	2085,2086,2087,2109
Partition 16	2111,2112,2113,2110
Partition 17	2191,2193,2190
Partition 18	2196,2194,2195,2197
Partition 19	2185,2186,2124,2183
Partition 20	2199,2200,2184,2198
Partition 21	2064,2125,2126,2188
Partition 22	2192,2187,2189,2182,2181
Partition 23	2118,2073,2119,2180
Partition 24	2116,2117,2121,2122,2123
Partition 25	2070,2163,2166,2168
Partition 26	2161,2164,2157,2160
Partition 27	2072,2156,2158,2074
Partition 28	2162,2165,2155,2159
Partition 29	2167,2169,2153,2154
Partition 30	2170,2120,2179,2152
Partition 31	2127,2114,2071,2115
Partition 32	2128,2173,2177,2171
Partition 33	2174,2176,2175,2178,2172
path	4
T	22
cut	88
Partition 0	2066,2131,2142,2076
Partition 1	2132,2133,2135,2134,2136
Partition 2	2130,2138,2139,2140
Partition 3	2129,2143,2144,2068
Partition 4	2141,2149,2150,2151
