cut	45
Partition 0	3564,3559,3563
Partition 1	3585,3565,3584
Partition 2	3526,3552,3553
Partition 3	3557,3549,3558
Partition 4	3523,3550,3551,3554
Partition 5	3529,3560,3561
Partition 6	3524,3577,3578
Partition 7	3533,3535,3534
Partition 8	3536,3548,3562
Partition 9	3545,3546,3520,3547,3544
Partition 10	3572,3575,3574
Partition 11	3522,3573,3537
Partition 12	3542,3540,3541
Partition 13	3528,3532,3530,3531
Partition 14	3527,3525,3538,3539
Partition 15	3555,3556,3576
Partition 16	3567,3580,3579
Partition 17	3583,3582,3581
Partition 18	3521,3543,3566
Partition 19	3568,3569,3571,3570
