cut	37
Partition 0	3563,3523
Partition 1	3553,3554,3525
Partition 2	3552,3550,3551
Partition 3	3521,3529,3530
Partition 4	3561,3574,3575
Partition 5	3558,3559,3557
Partition 6	3555,3556,3560
Partition 7	3536,3537,3535
Partition 8	3538,3539,3531
Partition 9	3527,3528,3534,3522
Partition 10	3545,3546,3544
Partition 11	3520,3540,3570
Partition 12	3541,3542,3562
Partition 13	3526,3532,3533
Partition 14	3543,3565,3566
Partition 15	3580,3579,3578
Partition 16	3549,3547,3548
Partition 17	3564,3571,3572
Partition 18	3577,3576,3573
Partition 19	3524,3569,3568,3567
