cut	43
Partition 0	1713,1714
Partition 1	1663,1685,1715
Partition 2	1681,1682
Partition 3	1692,1691
Partition 4	1662,1693
Partition 5	1675,1665,1676
Partition 6	1679,1680
Partition 7	1678,1677
Partition 8	1664,1707,1708
Partition 9	1699,1703
Partition 10	1700,1701,1702
Partition 11	1696,1697
Partition 12	1698,1705,1704
Partition 13	1666,1712
Partition 14	1694,1695
Partition 15	1723,1722,1721
Partition 16	1717,1716
Partition 17	1667,1706
Partition 18	1720,1719,1718
Partition 19	1711,1710
Partition 20	1686,1670
Partition 21	1672,1673,1671
Partition 22	1683,1684,1709
Partition 23	1687,1688
Partition 24	1668,1669
Partition 25	1674,1690,1689
