cut	75
Partition 0	3521,3549,3548
Partition 1	3538,3539,3540
Partition 2	3573,3572,3551
Partition 3	3531,3530,3550,3532
Partition 4	3535,3536,3537
Partition 5	3525,3529,3563
Partition 6	3567,3568,3569
Partition 7	3565,3571,3570,3566
Partition 8	3605,3526,3578
Partition 9	3554,3586,3587
Partition 10	3559,3533,3534
Partition 11	3581,3580,3579
Partition 12	3542,3544,3592
Partition 13	3545,3546,3547
Partition 14	3543,3562,3541
Partition 15	3523,3560,3582,3561
Partition 16	3555,3556,3591
Partition 17	3575,3576,3553
Partition 18	3584,3577,3583
Partition 19	3564,3557,3558
Partition 20	3603,3604,3607
Partition 21	3611,3612,3606
Partition 22	3609,3524,3552,3608
Partition 23	3614,3615,3613
Partition 24	3610,3522,3527
Partition 25	3528,3596,3597
Partition 26	3601,3600,3599
Partition 27	3594,3593,3595,3598
Partition 28	3520,3585,3602
Partition 29	3589,3590,3588
Partition 30	3617,3616,3618
Partition 31	3621,3574,3620,3619
