cut	52
Partition 0	3551,3552,3550
Partition 1	3579,3580,3578
Partition 2	3598,3556,3521
Partition 3	3597,3595,3596
Partition 4	3583,3594,3582,3581
Partition 5	3537,3539,3538
Partition 6	3553,3555,3554
Partition 7	3542,3548,3549,3547
Partition 8	3543,3545,3546
Partition 9	3589,3590,3591,3525
Partition 10	3593,3533,3532,3592
Partition 11	3523,3566,3540
Partition 12	3541,3544,3526
Partition 13	3520,3531,3557,3558
Partition 14	3560,3561,3559
Partition 15	3524,3528,3572,3586
Partition 16	3584,3585,3587,3588
Partition 17	3522,3567,3568,3565
Partition 18	3564,3569
Partition 19	3562,3563,3570,3571
Partition 20	3534,3535,3536
Partition 21	3573,3577,3576
Partition 22	3574,3529,3575,3530,3527
