cut	28
Partition 0	72,62,33,75
Partition 1	15,16,73,65
Partition 2	55,63,54
Partition 3	64,18,17,49
Partition 4	0,14,13,57,12
Partition 5	3,8,30
Partition 6	24,23,7
Partition 7	22,66,53,52
Partition 8	6,5,51,50
Partition 9	71,70
Partition 10	79,78,76,77
Partition 11	2,1,26
Partition 12	27,56,61,60
Partition 13	9,29,25
Partition 14	28,34,48,47
Partition 15	74,46,45,19
Partition 16	44,38,43,42
Partition 17	11,10,40,39
Partition 18	41,59,58
Partition 19	4,20,21
Partition 20	32,36,31,35
Partition 21	37,67,69,68
