Npart	Sol	Nodes	Constraint	Valid Motif_METIS	Valid Motif_Optimized	Cycle Free_METIS	Cycle Free_Optimized	T_Metis	T_Optimized	cut_Metis	cut_Optimized
7	0	27	lc	True	True	True	True	3	3	10	10
6	0	27	lc	True	True	True	True	3	3	9	9
6	1	27	lc	True	True	True	True	3	3	9	9
6	2	27	lc	True	True	True	True	3	3	9	9
6	3	27	lc	True	True	True	True	3	3	9	9
6	4	27	lc	True	True	True	True	3	3	9	9
6	5	27	lc	True	True	True	True	3	3	9	9
6	6	27	lc	True	True	True	True	3	3	9	9
6	7	27	lc	True	True	True	True	3	3	9	9
6	9	27	lc	True	True	True	True	3	3	9	9
6	10	27	lc	True	True	True	True	3	3	9	9
4	0	27	lc	True	True	True	True	2	2	7	7
4	1	27	lc	True	True	True	True	2	2	7	7
4	2	27	lc	True	True	True	True	2	2	7	7
4	3	27	lc	True	True	True	True	2	2	7	7
4	4	27	lc	True	True	True	True	2	2	7	7
4	5	27	lc	True	True	True	True	2	2	7	7
4	6	27	lc	True	True	True	True	2	2	7	7
4	7	27	lc	True	True	True	True	2	2	7	7
4	8	27	lc	True	True	True	True	2	2	7	7
4	9	27	lc	True	True	True	True	2	2	7	7
4	10	27	lc	True	True	True	True	2	2	7	7
5	0	27	lc	True	True	True	True	2	2	8	8
5	1	27	lc	True	True	True	True	2	2	8	8
5	2	27	lc	True	True	True	True	2	2	8	8
5	3	27	lc	True	True	True	True	2	2	8	8
5	4	27	lc	True	True	True	True	2	2	8	8
5	5	27	lc	True	True	True	True	2	2	8	8
5	6	27	lc	True	True	True	True	2	2	8	8
5	7	27	lc	True	True	True	True	2	2	8	8
5	8	27	lc	True	True	True	True	2	2	8	8
5	9	27	lc	True	True	True	True	2	2	8	8
5	10	27	lc	True	True	True	True	2	2	8	8
