iteration	t
1	111,150,245,282,309,366,374,795,822,1073,1125,1203,1354,1415,1813,2228,2450,2508
2	115,119,339,479,514,1919,1925,1940,2021,2027,2223,2239,2268,4030,7897,7968,8875
3	68,81,218,229,233,629,644,773,804,864,1250,1400,4039,4779
4	33,99,156,162,200,222,270,447,631,663,719,1341,3097,3362
5	15,30,34,35,42,44,52,61,187,2769,2854,5559
6	4,21,898,10440,17749
7	35,59,81,1613,6029
8	63,69,78,103,123,148,6699,13055
9	94,924
