cut	58
Partition 0	3527,3531,3530
Partition 1	3520,3528,3594,3529
Partition 2	3565,3597,3595,3596
Partition 3	3558,3522,3559,3563
Partition 4	3566,3564,3568,3567
Partition 5	3589,3606,3605
Partition 6	3556,3570,3571,3569
Partition 7	3611,3610,3609,3608,3607
Partition 8	3555,3552,3553,3554
Partition 9	3532,3524,3551,3550
Partition 10	3561,3549,3548,3562
Partition 11	3533,3593,3598,3604
Partition 12	3546,3547,3545,3544
Partition 13	3537,3536,3534,3535
Partition 14	3539,3584,3540,3583
Partition 15	3572,3573,3574,3526
Partition 16	3575,3576,3592,3591
Partition 17	3521,3538,3560
Partition 18	3599,3600,3603,3602
Partition 19	3581,3579,3580,3601,3578
Partition 20	3557,3585,3586,3582
Partition 21	3541,3525,3542,3543
Partition 22	3523,3577,3587,3588,3590
