cut	51
Partition 0	3575,3574,3573
Partition 1	3566,3569,3568
Partition 2	3565,3534,3524
Partition 3	3531,3528,3529
Partition 4	3530,3525,3533
Partition 5	3521,3527,3553
Partition 6	3520,3547,3546
Partition 7	3586,3587,3588
Partition 8	3554,3590,3589
Partition 9	3542,3537,3538
Partition 10	3581,3532,3536,3523
Partition 11	3535,3544,3545,3543
Partition 12	3541,3540,3539
Partition 13	3572,3571,3567
Partition 14	3576,3577,3578
Partition 15	3580,3579,3564
Partition 16	3602,3601,3600
Partition 17	3583,3584,3582
Partition 18	3585,3599,3598,3597
Partition 19	3561,3563,3562
Partition 20	3557,3555,3556
Partition 21	3560,3559,3558
Partition 22	3526,3552,3570
Partition 23	3591,3595,3594,3596
Partition 24	3548,3550,3549
Partition 25	3522,3551,3593,3592
