path	1
T	5
cut	21
Partition 0	152,153,169,154,170
Partition 1	149,171,138,143,148,172,150
Partition 2	132,144,145,146,147,133,140
Partition 3	151,134,142,158,139
Partition 4	155,159,173,165,156,160,174
Partition 5	157,136,141,163,164,135,137
Partition 6	161,167,175,162,166,168,176
path	2
T	5
cut	19
Partition 0	143,151,152,153,169,154,170
Partition 1	149,171,148,172,150
Partition 2	132,144,145,146,147,133,140
Partition 3	134,142,157,158,139,135,137
Partition 4	155,159,173,136,156,160,174
Partition 5	138,141,163,164,165
Partition 6	161,167,175,162,166,168,176
path	3
T	5
cut	16
Partition 0	151,152,153,169,154,170
Partition 1	149,147,148,172,150
Partition 2	132,144,145,146,171,133,140
Partition 3	134,142,157,158,159,173,135
Partition 4	138,143,155,139,156,160,174
Partition 5	136,141,163,164,165,137
Partition 6	161,167,175,162,166,168,176
path	4
T	5
cut	16
Partition 0	151,152,153,169,154,170
Partition 1	149,147,148,172,150
Partition 2	132,144,145,146,171,133,140
Partition 3	134,142,157,158,159,173,135
Partition 4	138,143,155,139,156,160,174
Partition 5	136,141,163,164,165,137
Partition 6	161,167,175,162,166,168,176
path	5
T	1
cut	17
Partition 0	153,169,150,154,170
Partition 1	149,147,171,140,148,172
Partition 2	132,144,145,146,151,152,133
Partition 3	134,142,157,158,159,173,135
Partition 4	138,143,155,139,156,160,174
Partition 5	136,141,163,164,165,137
Partition 6	161,167,175,162,166,168,176
path	6
T	4
cut	18
Partition 0	151,152,153,169,172,154,170
Partition 1	149,140,148,150
Partition 2	132,144,145,146,147,171,133
Partition 3	138,134,142,157,158,135,137
Partition 4	143,155,159,173,156,160,174
Partition 5	136,141,163,164,165,139
Partition 6	161,167,175,162,166,168,176
path	7
T	4
cut	19
Partition 0	143,151,152,153,169,154,170
Partition 1	149,171,139,148,172,150
Partition 2	132,144,145,146,147,133,140
Partition 3	138,134,142,158,135
Partition 4	155,161,159,173,156,160,174
Partition 5	157,136,141,163,164,165,137
Partition 6	167,175,162,166,168,176
path	8
T	4
cut	17
Partition 0	151,152,153,169,172,154,170
Partition 1	149,140,148,150
Partition 2	132,144,145,146,147,171,133
Partition 3	138,134,142,157,158,139,135
Partition 4	143,155,159,173,156,160,174
Partition 5	136,141,163,164,165,137
Partition 6	161,167,175,162,166,168,176
path	9
T	4
cut	21
Partition 0	151,152,153,169,154,170
Partition 1	146,149,147,171,140,148,172
Partition 2	132,144,145,143,155,133,156
Partition 3	138,134,142,157,158,139,135
Partition 4	173,165,150,160,174
Partition 5	159,136,141,163,164,137
Partition 6	161,167,175,162,166,168,176
path	10
T	5
cut	20
Partition 0	152,153,169,154,170
Partition 1	149,171,143,139,148,172,150
Partition 2	132,144,145,146,147,133,140
Partition 3	138,151,142,157,158,135
Partition 4	155,161,159,173,156,160,174
Partition 5	134,136,141,163,164,165,137
Partition 6	167,175,162,166,168,176
