cut	53
Partition 0	3580,3581,3582
Partition 1	3578,3545
Partition 2	3576,3577
Partition 3	3527,3528
Partition 4	3529,3530,3531
Partition 5	3543,3544
Partition 6	3525,3579,3556
Partition 7	3536,3537
Partition 8	3539,3538,3540
Partition 9	3521,3532
Partition 10	3534,3522,3533
Partition 11	3587,3589
Partition 12	3573,3591,3590
Partition 13	3524,3551,3588
Partition 14	3535,3541,3542
Partition 15	3564,3563
Partition 16	3549,3550,3546
Partition 17	3598,3597
Partition 18	3565,3595,3596
Partition 19	3560,3558,3557
Partition 20	3547,3548
Partition 21	3554,3555,3552
Partition 22	3553,3562,3561
Partition 23	3585,3586,3520
Partition 24	3593,3594
Partition 25	3592,3526
Partition 26	3569,3570,3571
Partition 27	3584,3583
Partition 28	3574,3572,3575
Partition 29	3523,3559
Partition 30	3566,3567,3568
