cut	35
Partition 0	1,5,30
Partition 1	3,47,54,61
Partition 2	14,29,33,52
Partition 3	20,48,42,64
Partition 4	18,35,68,51
Partition 5	4,12,19,31
Partition 6	41,21,39,43
Partition 7	10,38,46,26
Partition 8	0,57,60,67
Partition 9	6,13,34,65
Partition 10	59,27,28,62
Partition 11	2,22,25,56
Partition 12	9,11,16,23
Partition 13	36,58,63
Partition 14	17,40,53,69
Partition 15	8,32,55,37
Partition 16	7,15,24,45
Partition 17	49,66,44,50
