cut	71
Partition 0	3617,3616,3615
Partition 1	3524,3559
Partition 2	3614,3613,3612
Partition 3	3598,3610,3611
Partition 4	3562,3601,3600
Partition 5	3599,3608,3609
Partition 6	3592,3593,3602
Partition 7	3545,3546,3523
Partition 8	3587,3589,3588
Partition 9	3566,3567
Partition 10	3560,3563,3561
Partition 11	3574,3575,3586
Partition 12	3594,3590,3591
Partition 13	3596,3595,3597
Partition 14	3585,3584,3583
Partition 15	3521,3572,3570
Partition 16	3568,3569,3573
Partition 17	3577,3580,3582
Partition 18	3578,3579
Partition 19	3556,3553,3555
Partition 20	3552,3526,3554
Partition 21	3558,3544,3557
Partition 22	3565,3564,3525
Partition 23	3605,3606,3571
Partition 24	3550,3551,3581
Partition 25	3527,3535,3536
Partition 26	3530,3531,3543
Partition 27	3549,3548
Partition 28	3528,3547,3529
Partition 29	3541,3537,3542
Partition 30	3532,3533,3534
Partition 31	3520,3540,3539
Partition 32	3603,3522,3538
Partition 33	3576,3604,3607
