cut	41
Partition 0	7500,7499,7504
Partition 1	7503,7502,7501
Partition 2	7532,7533,7530,7531
Partition 3	7534,7552,7551
Partition 4	7536,7537,7538
Partition 5	7558,7557
Partition 6	7559,7554,7529,7553
Partition 7	7555,7556,7550
Partition 8	7542,7548,7549
Partition 9	7491,7514,7546,7513,7547
Partition 10	7494,7540,7543
Partition 11	7539,7541,7492
Partition 12	7516,7515,7493
Partition 13	7507,7509,7510
Partition 14	7506,7505,7511,7512
Partition 15	7525,7496,7526
Partition 16	7495,7498,7508
Partition 17	7523,7524,7544,7545
Partition 18	7522,7528,7527
Partition 19	7490,7518,7497,7535
Partition 20	7520,7521,7519,7517
