cut	68
Partition 0	3600,3607
Partition 1	3527,3525,3587
Partition 2	3588,3585,3586
Partition 3	3555,3554,3553
Partition 4	3526,3562,3561
Partition 5	3601,3602,3603
Partition 6	3604,3605,3606
Partition 7	3532,3559,3533
Partition 8	3591,3521,3557
Partition 9	3563,3560,3564
Partition 10	3547,3558,3565
Partition 11	3537,3580,3581
Partition 12	3528,3538,3539
Partition 13	3567,3556,3566
Partition 14	3578,3579,3582
Partition 15	3592,3593,3590
Partition 16	3550,3551,3549
Partition 17	3568,3569,3552
Partition 18	3522,3544,3545
Partition 19	3543,3571,3570
Partition 20	3610,3572,3520
Partition 21	3599,3608,3609
Partition 22	3611,3594,3595
Partition 23	3542,3530,3531
Partition 24	3536,3540,3541
Partition 25	3534,3535,3576
Partition 26	3523,3529,3575
Partition 27	3574,3584,3583
Partition 28	3573,3598,3597
Partition 29	3546,3589,3596
Partition 30	3548,3524,3577
