cut	38
Partition 0	3535,3534,3533
Partition 1	3543,3544,3542
Partition 2	3588,3587,3546
Partition 3	3530,3527,3531
Partition 4	3528,3532,3545
Partition 5	3585,3586,3584
Partition 6	3580,3581,3582,3583
Partition 7	3520,3571,3570,3569
Partition 8	3547,3548
Partition 9	3549,3550,3523,3551
Partition 10	3572,3573,3578
Partition 11	3540,3525,3579
Partition 12	3575,3576,3577
Partition 13	3537,3538,3539,3522
Partition 14	3536,3574,3541,3526
Partition 15	3563,3564,3562
Partition 16	3524,3529,3552,3553
Partition 17	3561,3521,3565,3566
Partition 18	3556,3557,3555
Partition 19	3560,3568,3567
Partition 20	3554,3559,3558
