cut	31
Partition 0	7518,7497,7498,7505,7499,7502
Partition 1	7506,7490,7531,7516,7532,7533,7517
Partition 2	7563,7519,7562,7492,7561,7560
Partition 3	7528,7522,7523,7520,7529,7524,7521
Partition 4	7537,7536,7526,7534,7527,7530,7535
Partition 5	7504,7500,7501,7495,7493,7503,7525
Partition 6	7541,7552,7553,7540,7539,7538
Partition 7	7554,7542,7555,7543,7544,7545,7556
Partition 8	7509,7512,7494,7510,7513,7514,7515
Partition 9	7548,7557,7547,7558,7511,7546,7559
Partition 10	7550,7551,7508,7507,7491,7549,7496
