cut	38
Partition 0	1690,1709
Partition 1	1689,1692,1693
Partition 2	1667,1691,1710
Partition 3	1668,1677,1669
Partition 4	1670,1674,1678
Partition 5	1663,1672,1673
Partition 6	1712,1711,1713
Partition 7	1688,1715,1687,1714
Partition 8	1718,1717,1716
Partition 9	1684,1685
Partition 10	1686,1681,1683
Partition 11	1698,1679,1666
Partition 12	1675,1694,1695
Partition 13	1662,1676,1680,1696
Partition 14	1701,1703,1704
Partition 15	1702,1665,1682
Partition 16	1664,1708,1707
Partition 17	1671,1697,1705
Partition 18	1699,1700,1706
