cut	56
Partition 0	3623,3622,3521,3546,3621
Partition 1	3559,3560,3529,3545,3561
Partition 2	3550,3588,3592,3591,3590
Partition 3	3527,3528,3552,3551,3553
Partition 4	3620,3570,3571,3619,3569
Partition 5	3522,3530,3540,3600,3541
Partition 6	3536,3535,3544,3543,3542
Partition 7	3532,3533,3534,3523,3564
Partition 8	3531,3539,3538,3565,3556
Partition 9	3554,3555,3563,3566,3562,3567,3568
Partition 10	3573,3572,3576,3577,3589
Partition 11	3595,3526,3594,3575,3574
Partition 12	3593,3596,3605,3604,3603
Partition 13	3609,3610,3608,3611,3599
Partition 14	3525,3601,3547,3548,3602,3598
Partition 15	3612,3613,3558,3614,3615
Partition 16	3607,3618,3606,3616,3617
Partition 17	3580,3581,3587,3578,3579
Partition 18	3582,3585,3584,3586,3583
Partition 19	3549,3524,3537,3557,3597,3520
