cut	66
Partition 0	3522,3559,3563
Partition 1	3589,3606,3588
Partition 2	3565,3607,3605
Partition 3	3552,3553,3554
Partition 4	3555,3524,3551
Partition 5	3560,3561,3562
Partition 6	3523,3577,3550
Partition 7	3611,3610,3609
Partition 8	3570,3571,3608
Partition 9	3569,3564,3568
Partition 10	3556,3566,3567
Partition 11	3527,3531,3530
Partition 12	3532,3549,3548
Partition 13	3520,3528,3529
Partition 14	3597,3594,3595,3596
Partition 15	3539,3540,3544
Partition 16	3541,3542,3543
Partition 17	3521,3538,3599,3600
Partition 18	3572,3573
Partition 19	3574,3575,3576
Partition 20	3546,3547,3545
Partition 21	3537,3536,3535
Partition 22	3601,3578,3602
Partition 23	3603,3598,3604
Partition 24	3586,3582,3587
Partition 25	3581,3579,3580
Partition 26	3557,3558,3585
Partition 27	3525,3584,3590
Partition 28	3526,3534,3583
Partition 29	3592,3533,3593,3591
