cut	35
Partition 0	3524,3559,3577,3578
Partition 1	3531,3520,3579,3568
Partition 2	3573,3580,3572,3581
Partition 3	3571,3525,3529,3530
Partition 4	3534,3535,3545,3544
Partition 5	3527,3528,3532,3533
Partition 6	3542,3543,3538,3539
Partition 7	3537,3541,3522,3536,3540
Partition 8	3556,3557,3555,3558
Partition 9	3560,3561,3562,3563
Partition 10	3523,3570,3567,3569
Partition 11	3574,3575,3576,3521
Partition 12	3526,3547,3549,3548
Partition 13	3551,3552,3553,3550
Partition 14	3585,3584,3546,3583
Partition 15	3554,3565,3564,3566,3582
