cut	62
Partition 0	3585,3589,3590,3588
Partition 1	3584,3619,3583,3618
Partition 2	3528,3575,3576,3577
Partition 3	3591,3553,3524,3552
Partition 4	3555,3556,3564,3557,3558
Partition 5	3607,3606,3609,3608
Partition 6	3611,3603,3604,3612
Partition 7	3617,3614,3615,3613,3616
Partition 8	3594,3593,3595,3598
Partition 9	3610,3522,3596,3527,3597
Partition 10	3520,3602,3601,3600,3599
Partition 11	3621,3574,3620,3573,3572
Partition 12	3521,3530,3549,3605
Partition 13	3531,3550,3551,3532
Partition 14	3525,3535,3563,3536
Partition 15	3529,3567,3554,3568
Partition 16	3565,3571,3570,3566,3569
Partition 17	3559,3533,3560,3534
Partition 18	3545,3546,3547
Partition 19	3538,3539,3537,3540,3548
Partition 20	3581,3582,3580,3578,3579
Partition 21	3526,3586,3542,3587,3544
Partition 22	3543,3523,3562,3541,3561,3592
