cut	54
Partition 0	3578,3606,3607,3610,3611
Partition 1	3602,3603,3601,3612,3614
Partition 2	3618,3575,3617,3547,3574
Partition 3	3600,3520,3599,3616,3615
Partition 4	3608,3605,3549,3613,3550
Partition 5	3609,3604,3524,3587,3588
Partition 6	3569,3572,3573,3570,3571
Partition 7	3529,3541,3551,3542,3543
Partition 8	3525,3548,3564,3552,3561,3562
Partition 9	3553,3581,3580,3584,3583
Partition 10	3537,3538,3539,3563,3582
Partition 11	3596,3556,3598,3597,3589
Partition 12	3554,3579,3577,3585,3586
Partition 13	3560,3557,3558,3522,3555,3559
Partition 14	3590,3595,3594,3593,3592
Partition 15	3535,3536,3576,3531,3591
Partition 16	3527,3526,3528,3567,3568
Partition 17	3533,3530,3532,3534,3521,3546
Partition 18	3523,3540,3566,3565,3544,3545
