Npart	Sol	Nodes	Constraint	Valid Motif_METIS	Valid Motif_Optimized	Cycle Free_METIS	Cycle Free_Optimized	T_Metis	T_Optimized	cut_Metis	cut_Optimized
4	3	18	lc	False	True	True	True	2	2	6	5
4	5	18	lc	False	True	True	True	2	2	6	5
4	13	18	lc	False	True	True	True	2	2	6	5
4	17	18	lc	False	True	True	True	2	2	6	5
4	19	18	lc	False	True	True	True	2	2	6	5
4	37	18	lc	False	True	True	True	2	2	6	5
4	44	18	lc	False	True	True	True	2	2	6	5
3	3	18	lc	True	True	False	True	2	1	4	3
3	21	18	lc	True	True	False	True	2	1	4	3
2	0	18	lc	True	True	True	True	1	1	3	3
2	6	18	lc	True	True	True	True	1	1	3	3
2	7	18	lc	True	True	True	True	1	1	3	3
2	8	18	lc	True	True	True	True	1	1	3	3
