cut	37
Partition 0	3544,3532,3545
Partition 1	3588,3587,3546
Partition 2	3580,3581,3582
Partition 3	3520,3571,3585
Partition 4	3583,3586,3584
Partition 5	3572,3573,3578,3579
Partition 6	3575,3576,3577
Partition 7	3540,3525,3541
Partition 8	3537,3538,3539,3522
Partition 9	3535,3543,3534,3542,3533
Partition 10	3523,3536,3527,3528
Partition 11	3529,3530,3531
Partition 12	3560,3568,3567
Partition 13	3551,3570,3569
Partition 14	3547,3548,3549,3550
Partition 15	3552,3553,3554
Partition 16	3559,3557,3558,3555
Partition 17	3563,3564,3562
Partition 18	3524,3561,3521,3556
Partition 19	3565,3574,3566,3526
