cut	67
Partition 0	6,45,43
Partition 1	35,72,61
Partition 2	31,37,58
Partition 3	28,47,63,48
Partition 4	17,60,10,56
Partition 5	30,15,44
Partition 6	2,3,40,66
Partition 7	34,18,39
Partition 8	57,32,52
Partition 9	25,9,53,55
Partition 10	0,12,79,69
Partition 11	67,73,68
Partition 12	59,33,42
Partition 13	16,19,41,49
Partition 14	1,46,51
Partition 15	14,23,26
Partition 16	75,24,76,77
Partition 17	5,78,21
Partition 18	7,11,27
Partition 19	36,65,54,71
Partition 20	13,74,70
Partition 21	8,64,62,38,20
Partition 22	22,4,50,29
