cut	55
Partition 0	3585,3595,3594
Partition 1	3583,3584,3582
Partition 2	3579,3578,3577,3587
Partition 3	3590,3591,3592
Partition 4	3525,3554,3580,3523
Partition 5	3586,3589,3588,3593
Partition 6	3561,3562,3563
Partition 7	3565,3566,3567
Partition 8	3526,3568,3564,3581
Partition 9	3521,3528,3539
Partition 10	3536,3537,3527,3538
Partition 11	3522,3540,3541,3548
Partition 12	3599,3598,3597
Partition 13	3576,3575,3520
Partition 14	3569,3570,3574
Partition 15	3549,3551,3550
Partition 16	3533,3534,3535
Partition 17	3596,3553,3552
Partition 18	3573,3557
Partition 19	3556,3555,3530
Partition 20	3560,3572,3571,3529
Partition 21	3543,3544,3547
Partition 22	3558,3531,3532,3559
Partition 23	3524,3542,3545,3546
