cut	45
Partition 0	3566,3567,3568
Partition 1	3525,3588,3556
Partition 2	3598,3597,3544
Partition 3	3531,3543,3542
Partition 4	3527,3528,3529,3530
Partition 5	3576,3577,3522
Partition 6	3534,3535,3533
Partition 7	3532,3539,3541,3540
Partition 8	3536,3537,3538
Partition 9	3521,3587,3589,3590
Partition 10	3547,3548,3558,3557
Partition 11	3579,3580,3581
Partition 12	3560,3578,3561
Partition 13	3549,3550,3545,3546
Partition 14	3565,3595,3596
Partition 15	3562,3564,3563
Partition 16	3553,3554,3555,3552
Partition 17	3569,3570,3571
Partition 18	3592,3526,3593,3594
Partition 19	3585,3586,3520
Partition 20	3573,3591,3524,3551
Partition 21	3523,3572,3559
Partition 22	3574,3575,3584,3583,3582
