iteration	t
1	152,155,180,290,300,338,357,513
2	93,109,122,155,189,193,227,578,695,725,765,1432,1477
3	14,20,29,30,35,66,72,125,352,554,785,1062,3029
4	205,245,257,273,326,333,360,422,474,556,597,611,619,661,687,694,697,1137,1234,1241,5328,9159
5	54,55,96,117,191,231,241,275,295,754,1363,1519,1891
6	18,26,197,850,1284,1983,2435,2457,2462,2714
7	2,262,577,619,682,806
8	12,15,38,93,157,277,298,2170,2411,11305,14304,15189,17759,19634
9	23,41,48,61,66,126,794,1339,5518
