cut	42
Partition 0	3599,3600,3598,3596,3597
Partition 1	3578,3580,3579,3564
Partition 2	3539,3595,3594,3593,3592
Partition 3	3583,3584,3540,3582,3585
Partition 4	3602,3601,3520,3547
Partition 5	3535,3544,3532,3545,3546
Partition 6	3554,3588,3591,3590,3589
Partition 7	3541,3586,3587,3542,3543
Partition 8	3555,3526,3552,3558,3522
Partition 9	3536,3537,3523,3538,3556
Partition 10	3548,3550,3549,3551,3563
Partition 11	3557,3560,3561,3559,3562
Partition 12	3577,3572,3570,3571,3567
Partition 13	3576,3575,3569,3574,3573
Partition 14	3527,3530,3531,3528,3529
Partition 15	3553,3525,3581,3533,3568
Partition 16	3521,3565,3534,3524,3566
