cut	52
Partition 0	3589,3588
Partition 1	3576,3577,3578
Partition 2	3590,3522,3533
Partition 3	3525,3579
Partition 4	3580,3581,3582
Partition 5	3548,3558,3557
Partition 6	3566,3567,3556
Partition 7	3531,3543,3544
Partition 8	3541,3540,3542
Partition 9	3534,3535
Partition 10	3545,3546
Partition 11	3547,3549,3550
Partition 12	3521,3532,3587
Partition 13	3536,3537,3539,3538
Partition 14	3560,3561
Partition 15	3527,3523,3559
Partition 16	3528,3529,3530
Partition 17	3555,3552,3562
Partition 18	3553,3554
Partition 19	3598,3597,3596
Partition 20	3564,3565,3595,3563
Partition 21	3524,3551
Partition 22	3573,3574,3572
Partition 23	3591,3575,3583
Partition 24	3593,3586,3594
Partition 25	3585,3584,3520
Partition 26	3592,3526,3569
Partition 27	3568,3570,3571
