cut	47
Partition 0	3541,3543,3542
Partition 1	3544,3545
Partition 2	3564,3560,3565
Partition 3	3546,3550,3551
Partition 4	3547,3548,3549
Partition 5	3557,3556,3555
Partition 6	3558,3554,3559
Partition 7	3567,3580,3566,3579
Partition 8	3592,3520,3581
Partition 9	3534,3535,3524,3536
Partition 10	3594,3553,3593,3552
Partition 11	3528,3529,3525
Partition 12	3523,3575,3561
Partition 13	3576,3563,3562
Partition 14	3527,3526,3591
Partition 15	3522,3537,3569,3568
Partition 16	3539,3538,3540
Partition 17	3585,3584,3583
Partition 18	3586,3589,3590
Partition 19	3570,3571,3588,3587
Partition 20	3572,3573,3574
Partition 21	3521,3577,3578,3582
Partition 22	3530,3531,3533,3532
