cut	52
Partition 0	3602,3594,3568,3595,3601
Partition 1	3569,3570,3563,3564,3565
Partition 2	3539,3542,3593,3544,3545
Partition 3	3561,3540,3560,3547,3546
Partition 4	3579,3580,3578,3581,3528
Partition 5	3584,3583,3576,3577,3582
Partition 6	3609,3610,3611,3526,3603
Partition 7	3613,3562,3612,3573,3589,3588
Partition 8	3585,3586,3572,3566,3571,3587
Partition 9	3549,3550,3551,3548,3552
Partition 10	3538,3558,3559,3557,3556
Partition 11	3522,3530,3520,3529,3537
Partition 12	3534,3535,3532,3536,3533
Partition 13	3596,3599,3575,3574,3598
Partition 14	3591,3597,3554,3592,3600
Partition 15	3523,3541,3590,3606,3543
Partition 16	3525,3521,3553,3567,3531,3555
Partition 17	3608,3524,3607,3527,3604,3605
