cut	50
Partition 0	3584,3585,3532,3531
Partition 1	3586,3587,3588
Partition 2	3574,3575,3576
Partition 3	3572,3520,3573,3577
Partition 4	3524,3560,3561,3559
Partition 5	3562,3557,3558
Partition 6	3542,3541,3544,3526
Partition 7	3567,3566,3540
Partition 8	3568,3564,3565,3569
Partition 9	3528,3523,3529,3530,3527
Partition 10	3589,3590,3591
Partition 11	3594,3595,3593,3592
Partition 12	3534,3535,3536,3537
Partition 13	3580,3583,3582,3581
Partition 14	3579,3551,3578,3550
Partition 15	3597,3571,3596
Partition 16	3522,3539,3555,3538
Partition 17	3598,3556,3554,3521
Partition 18	3525,3533,3563,3570
Partition 19	3548,3549,3553,3552
Partition 20	3547,3543,3545,3546
