cut	71
Partition 0	7547,7548,7579
Partition 1	7493,7521,7549
Partition 2	7546,7526,7527,7497
Partition 3	7576,7577,7578,7522
Partition 4	7523,7496,7524,7525
Partition 5	7574,7575,7580
Partition 6	7509,7510,7540,7541
Partition 7	7516,7503,7569
Partition 8	7491,7500,7502,7504
Partition 9	7513,7511,7512,7517
Partition 10	7501,7498,7499,7545
Partition 11	7565,7562,7568,7566
Partition 12	7550,7571,7570,7572
Partition 13	7573,7564,7559,7563,7590
Partition 14	7537,7538,7539
Partition 15	7595,7594,7593,7589
Partition 16	7591,7592,7588,7587
Partition 17	7536,7535,7534
Partition 18	7520,7508,7519,7518
Partition 19	7505,7581,7533
Partition 20	7567,7582,7585,7554,7586
Partition 21	7507,7560,7561
Partition 22	7529,7530,7531,7532
Partition 23	7490,7506,7528,7492
Partition 24	7557,7555,7556,7558
Partition 25	7494,7551,7552,7495
Partition 26	7542,7544,7543,7553
Partition 27	7514,7515,7583,7584
