cut	36
Partition 0	7522,7523,7524,7521,7494
Partition 1	7508,7507,7547,7491,7511,7546
Partition 2	7509,7512,7510,7513,7514,7515
Partition 3	7543,7544,7545,7540,7539
Partition 4	7550,7551,7554,7555,7556,7559
Partition 5	7560,7548,7557,7549,7558,7496
Partition 6	7563,7519,7562,7492,7561
Partition 7	7536,7529,7525,7526,7527,7530
Partition 8	7537,7531,7532,7533,7534,7535
Partition 9	7498,7499,7500,7501,7502
Partition 10	7518,7506,7490,7553,7516,7517
Partition 11	7497,7528,7541,7542,7552,7538
Partition 12	7505,7504,7520,7495,7493,7503
