cut	31
Partition 0	3520,3571,3585,3586
Partition 1	3535,3543,3544,3542
Partition 2	3588,3587,3532,3546,3545
Partition 3	3580,3581,3582,3528
Partition 4	3578,3525,3579,3583,3584
Partition 5	3572,3573,3522,3534,3533
Partition 6	3537,3538,3539,3540,3541
Partition 7	3524,3552,3553,3521,3565
Partition 8	3561,3563,3566,3564,3562
Partition 9	3556,3557,3558,3555
Partition 10	3554,3559,3560,3568,3567
Partition 11	3575,3576,3577,3574
Partition 12	3549,3523,3536,3526,3527
Partition 13	3550,3551,3570,3569
Partition 14	3529,3547,3548,3530,3531
