cut	61
Partition 0	3569,3568,3567
Partition 1	3527,3520,3528
Partition 2	3564,3594,3563,3595
Partition 3	3589,3606,3605
Partition 4	3565,3558,3522,3566,3559
Partition 5	3597,3596,3598,3604
Partition 6	3552,3553,3554
Partition 7	3561,3532,3524,3562
Partition 8	3531,3555,3551,3550
Partition 9	3547,3549,3548
Partition 10	3611,3610,3609,3608
Partition 11	3556,3570,3571,3607
Partition 12	3585,3586,3584,3583
Partition 13	3574,3575,3576,3577
Partition 14	3572,3573,3587,3588
Partition 15	3599,3600,3603
Partition 16	3582,3581,3579
Partition 17	3580,3601,3578,3602
Partition 18	3521,3538,3560
Partition 19	3542,3523,3529,3543
Partition 20	3541,3557,3525,3590
Partition 21	3545,3540,3544
Partition 22	3537,3546,3536,3535
Partition 23	3592,3593,3591
Partition 24	3539,3530,3526,3534,3533
