cut	40
Partition 0	3527,3528,3534
Partition 1	3533,3529,3530
Partition 2	3535,3545,3544
Partition 3	3583
Partition 4	3585,3584,3546
Partition 5	3532,3522,3540
Partition 6	3531,3520,3579
Partition 7	3524,3577,3568,3578
Partition 8	3551,3552,3537
Partition 9	3536,3538,3539
Partition 10	3526,3542,3541,3543
Partition 11	3558,3567,3521
Partition 12	3574,3575,3576
Partition 13	3547,3549,3548
Partition 14	3523,3570,3569
Partition 15	3556,3557,3555
Partition 16	3572,3571
Partition 17	3562,3563,3564
Partition 18	3560,3561,3525,3559
Partition 19	3553,3550,3554
Partition 20	3565,3566,3582
Partition 21	3573,3580,3581
