cut	71
Partition 0	3530,3531
Partition 1	3542,3540,3541
Partition 2	3543,3571
Partition 3	3572,3520
Partition 4	3548,3549
Partition 5	3524,3577
Partition 6	3534,3535
Partition 7	3576,3575
Partition 8	3545,3536,3529,3550
Partition 9	3546,3589,3523
Partition 10	3552,3551
Partition 11	3596,3595
Partition 12	3547,3591,3594
Partition 13	3592,3590,3533
Partition 14	3522,3544,3593
Partition 15	3568,3569,3570
Partition 16	3588
Partition 17	3585,3586,3587
Partition 18	3580,3581
Partition 19	3579,3582
Partition 20	3573,3574
Partition 21	3584,3583,3597
Partition 22	3604,3605
Partition 23	3601,3602,3603
Partition 24	3611,3610
Partition 25	3607,3608,3609
Partition 26	3606,3599,3598
Partition 27	3561,3521,3557
Partition 28	3532,3600
Partition 29	3526,3527,3525
Partition 30	3578,3559,3560
Partition 31	3562,3563,3564
Partition 32	3558,3565
Partition 33	3567,3566
Partition 34	3555,3554,3553
Partition 35	3528,3537
Partition 36	3538,3539,3556
