path	1
T	NA
cut	29
Partition 0	11,38,44,88,90,91,54
Partition 1	21,17,72,85,86,89,24,96
Partition 2	7,16,61,63,82,83,92
Partition 3	6,12,35,46,49,50,55,68
Partition 4	9,20,30,31,33,41,47,65
Partition 5	42,73,75,84,94,58,78
Partition 6	13,22,26,59,76,95,97,43,81
Partition 7	2,18,36,37,87,93,64,77,80
Partition 8	14,4,98,51,69
Partition 9	0,5,28,34,39,57,23
Partition 10	3,8,48,10,32,56,66,79
Partition 11	1,25,40,71,27,45,70,99
Partition 12	15,19,74,29,53,52,67,60
Partition 13	62
path	2
T	NA
cut	31
Partition 0	11,38,44,88,90,91,54
Partition 1	21,17,72,85,86,89,24,96
Partition 2	7,16,61,63,82,83,92
Partition 3	6,12,35,46,49,50,55,68
Partition 4	9,20,30,31,33,41,47,65
Partition 5	42,73,75,84,94,58,78
Partition 6	13,22,26,59,76,95,81
Partition 7	2,18,36,37,87,93,64,77,80
Partition 8	14,4,98,51,69
Partition 9	0,5,28,34,39,57,23
Partition 10	3,8,48,10,32,56,66,79
Partition 11	1,25,40,71,27,45,70,99
Partition 12	15,19,74,29,53,52,67,60
Partition 15	62
Partition 16	97
Partition 18	43
path	3
T	NA
cut	30
Partition 0	11,38,44,88,90,91,54
Partition 1	21,17,72,85,86,89,24,96
Partition 2	7,16,61,63,82,83,92
Partition 3	6,12,35,46,49,50,55,68
Partition 4	9,20,30,31,33,41,47,65
Partition 5	42,73,75,84,94,58,78
Partition 6	13,22,26,59,76,95,97,43,81
Partition 7	2,18,36,37,87,93,64,77,80
Partition 8	14,4,98,51,69
Partition 9	0,28,34,39,48,57,23,66
Partition 10	3,8,10,32,56,79
Partition 11	1,25,40,71,27,45,70,99
Partition 12	15,19,29,53,52,67,60
Partition 13	74
Partition 14	5
Partition 17	62
