cut	78
Partition 0	3558,3559
Partition 1	3584,3585,3616
Partition 2	3531,3532,3586
Partition 3	3613,3617,3618
Partition 4	3621,3620,3619
Partition 5	3624,3623,3622
Partition 6	3574,3575,3576
Partition 7	3566,3557
Partition 8	3554,3555,3556
Partition 9	3533,3534
Partition 10	3596,3597,3598
Partition 11	3526,3535
Partition 12	3536,3551,3553,3552
Partition 13	3525,3589
Partition 14	3527,3568,3528,3569
Partition 15	3573,3571,3572
Partition 16	3570,3562,3520
Partition 17	3567,3560,3561,3563
Partition 18	3601,3602
Partition 19	3603,3604,3605
Partition 20	3593,3594,3595
Partition 21	3581,3583,3582
Partition 22	3590,3591,3592
Partition 23	3587,3588
Partition 24	3612,3610,3611
Partition 25	3537,3538,3609
Partition 26	3540,3541,3549,3550
Partition 27	3579,3565,3580
Partition 28	3578,3523,3577
Partition 29	3530,3600,3599
Partition 30	3521,3539,3547
Partition 31	3545,3524,3544
Partition 32	3542,3546,3548
Partition 33	3564,3529,3522
Partition 34	3614,3607,3615
Partition 35	3543,3608,3606
