iteration	t
1	666,698,743,791,803,848,856,857,859,1346,1434,1552,1593,1605,1628,2175,2505
2	407,424,533,692,693,829,884,896,918,1294,3086,3099,3100,3104,3167,3197,3284,4602,4605
3	694,1343,1617,1730,5252
4	280,286,589,598,942,1094,1188,1194,1236,1696,1721,1857,1891,1920
5	433,1286,1316,1339,1399,1472,1484,1716,1901,1924,1954,1968,2241,4655,5719
6	79,84,287,658,1034,3726
7	118,155,173,201,206,234,240,298,300,315,364,426,530,753,771,2766,2839,3309
8	518,524,1188,1326,2039,2106,2113,7884,7945,7952,11314
9	5160,12490
