cut	35
Partition 0	1671,1672
Partition 1	1664,1681
Partition 2	1706,1707
Partition 3	1705,1666,1668
Partition 4	1684,1682,1683
Partition 5	1694,1692,1693
Partition 6	1673,1674
Partition 7	1691,1690
Partition 8	1662,1679
Partition 9	1669,1689,1667,1680
Partition 10	1697,1670
Partition 11	1699,1700,1701
Partition 12	1695,1696
Partition 13	1704,1702,1703
Partition 14	1708,1709,1710
Partition 15	1663,1678,1698
Partition 16	1677,1675,1676
Partition 17	1685,1686,1665
Partition 18	1712,1711
Partition 19	1688,1687
