cut	52
Partition 0	3527,3528
Partition 1	3579,3580
Partition 2	3566,3567,3525
Partition 3	3543,3544
Partition 4	3529,3530,3531
Partition 5	3536,3537,3538
Partition 6	3541,3542
Partition 7	3576,3522,3540
Partition 8	3534,3533
Partition 9	3532,3523,3539
Partition 10	3521,3587
Partition 11	3551,3552
Partition 12	3524,3535,3588
Partition 13	3573,3574,3572
Partition 14	3591,3589,3590
Partition 15	3556,3557
Partition 16	3559,3560,3558
Partition 17	3553,3554
Partition 18	3555,3562,3561
Partition 19	3547,3548
Partition 20	3549,3550,3546
Partition 21	3577,3578,3545
Partition 22	3564,3563
Partition 23	3592,3526
Partition 24	3568,3569,3570
Partition 25	3571,3585
Partition 26	3593,3586,3520
Partition 27	3575,3584,3583
Partition 28	3581,3582
Partition 29	3598,3597,3596
Partition 30	3565,3595,3594
