cut	37
Partition 0	1712,1710,1711
Partition 1	1673,1709,1713
Partition 2	1689,1690,1692
Partition 3	1667,1668,1691,1669
Partition 4	1674,1677,1678
Partition 5	1663,1670,1672
Partition 6	1718,1717,1716
Partition 7	1688,1715,1687,1714
Partition 8	1693,1681,1694,1695
Partition 9	1664,1708,1707
Partition 10	1662,1676,1698
Partition 11	1680,1675,1679,1666
Partition 12	1665,1682,1683
Partition 13	1684,1685,1686
Partition 14	1671,1696,1697
Partition 15	1703,1705,1704,1706
Partition 16	1699,1700,1701,1702
