cut	37
Partition 0	7516,7492,7514,7515
Partition 1	7533,7534,7532,7528
Partition 2	7524,7525,7526,7527
Partition 3	7521,7519,7520,7531,7530
Partition 4	7544,7542,7543,7496
Partition 5	7517,7518,7497,7545
Partition 6	7555,7536,7554,7535
Partition 7	7548,7546,7547,7541
Partition 8	7493,7503,7504,7505
Partition 9	7500,7501,7502,7506
Partition 10	7529,7499,7507,7513
Partition 11	7491,7510,7549,7511,7512
Partition 12	7550,7552,7551,7538
Partition 13	7537,7539,7522,7523
Partition 14	7490,7498,7540,7495
Partition 15	7509,7508,7494,7553
