cut	70
Partition 0	43,41,36,73
Partition 1	18,28,25,76
Partition 2	7,5,86,82
Partition 3	56,45,79,59
Partition 4	3,80,35,67,57
Partition 5	10,4,85
Partition 6	12,13,71,84,72
Partition 7	6,54,31,61
Partition 8	16,38,39,42
Partition 9	22,69,58,62,63
Partition 10	53,65,77,87
Partition 11	1,20,89,19
Partition 12	46,47,55,64
Partition 13	51,0,52,66
Partition 14	74,30,78,2,88
Partition 15	29,37,40,75,60
Partition 16	11,26,81,49,70
Partition 17	50,83,14,17,48
Partition 18	8,68,9,34
Partition 19	33,23,27,44
Partition 20	15,21,32,24
