cut	73
Partition 0	7546,7527,7547
Partition 1	7549,7550,7559
Partition 2	7493,7521,7526,7497
Partition 3	7565,7568,7566
Partition 4	7573,7571,7590,7572
Partition 5	7501,7564,7563
Partition 6	7498,7499,7545,7562
Partition 7	7509,7510,7513,7512
Partition 8	7574,7540,7541
Partition 9	7503,7569,7570
Partition 10	7516,7502,7504,7517
Partition 11	7578,7522,7525
Partition 12	7548,7575,7580,7579
Partition 13	7491,7500,7511,7496
Partition 14	7523,7576,7577,7524
Partition 15	7542,7514,7544,7543
Partition 16	7581,7582,7585
Partition 17	7583,7584,7586
Partition 18	7494,7555,7495
Partition 19	7515,7557,7556,7558
Partition 20	7551,7552,7560,7561
Partition 21	7553,7567,7554
Partition 22	7520,7519,7518
Partition 23	7537,7538,7539,7536
Partition 24	7594,7591,7592,7593
Partition 25	7595,7588,7587,7589
Partition 26	7529,7530,7531
Partition 27	7490,7506,7528,7492
Partition 28	7535,7533,7534,7532
Partition 29	7507,7505,7508
