cut	48
Partition 0	3576,3522,3533
Partition 1	3549,3550,3546
Partition 2	3577,3578,3545
Partition 3	3536,3537,3538
Partition 4	3532,3534,3539
Partition 5	3535,3541,3540
Partition 6	3589,3590,3588
Partition 7	3521,3547,3587
Partition 8	3548,3558,3557
Partition 9	3566,3567,3579
Partition 10	3580,3581,3582
Partition 11	3543,3544,3542
Partition 12	3525,3531,3556
Partition 13	3524,3551,3552
Partition 14	3560,3562,3561
Partition 15	3553,3554,3555
Partition 16	3598,3597
Partition 17	3564,3565,3563
Partition 18	3595,3596,3594
Partition 19	3568,3569,3570
Partition 20	3593,3586,3520
Partition 21	3571,3585,3584
Partition 22	3591,3592,3526
Partition 23	3573,3574,3575,3583
Partition 24	3528,3529,3530
Partition 25	3527,3523,3572,3559
