cut	48
Partition 0	3545,3533
Partition 1	3572,3575,3534
Partition 2	3561,3562,3563
Partition 3	3536,3535,3524
Partition 4	3546,3548,3547
Partition 5	3530,3522
Partition 6	3529,3560
Partition 7	3577,3580,3578,3579
Partition 8	3551,3554,3553
Partition 9	3537,3526,3552
Partition 10	3574,3573,3538
Partition 11	3566,3567
Partition 12	3555,3556,3576
Partition 13	3523,3550,3569
Partition 14	3571,3570,3581
Partition 15	3557,3549,3558
Partition 16	3568,3520,3544
Partition 17	3521,3543
Partition 18	3565,3564
Partition 19	3585,3584,3583,3582
Partition 20	3542,3532,3531
Partition 21	3540,3539,3541
Partition 22	3527,3528,3525,3559
