cut	26
Partition 0	52,48
Partition 1	58,60,59
Partition 2	62,61,50
Partition 3	54,23,24
Partition 4	11,12,13
Partition 5	15,14,17
Partition 6	9,10,63
Partition 7	40,39
Partition 8	36,68,37,38
Partition 9	25,6,26
Partition 10	16,30,29
Partition 11	8,27,28
Partition 12	34,7,33
Partition 13	35,44
Partition 14	5,53,49
Partition 15	32,31
Partition 16	0,1,69
Partition 17	2,3,4
Partition 18	21,45
Partition 19	47,22,46
Partition 20	65,64,67,66
Partition 21	18,57,56,55
Partition 22	20,51
Partition 23	43,19,41,42
