cut	52
Partition 0	3535,3524
Partition 1	3529,3530
Partition 2	3560,3577
Partition 3	3572,3575
Partition 4	3580,3578,3579
Partition 5	3533,3534
Partition 6	3574,3522,3573
Partition 7	3585,3584
Partition 8	3561,3562
Partition 9	3565,3564,3563
Partition 10	3548,3547
Partition 11	3545,3546
Partition 12	3532,3531
Partition 13	3527,3528,3520,3544
Partition 14	3554,3553
Partition 15	3523,3536
Partition 16	3550,3551,3569
Partition 17	3540,3539
Partition 18	3525,3559,3555
Partition 19	3537,3538
Partition 20	3557,3558,3526,3552
Partition 21	3583,3582
Partition 22	3521,3543
Partition 23	3542,3541
Partition 24	3568,3549
Partition 25	3571,3570,3581
Partition 26	3566,3567
Partition 27	3556,3576
