cut	61
Partition 0	363,408,372,364,412,413
Partition 1	361,402,373,403,362,404
Partition 2	508,409,406,410,507,407,411
Partition 3	345,420,370,421,346,424,422
Partition 4	359,414,371,415,360,416,503
Partition 5	504,490,418,489,419,423,417
Partition 6	500,378,379,338,499,381,380
Partition 7	502,384,385,386,501,383,387
Partition 8	355,377,357,376,356,358,382
Partition 9	498,388,392,497,389,393
Partition 10	353,390,375,391,354,394,395
Partition 11	339,396,374,397,340,398,483
Partition 12	484,506,400,505,401,405,399
Partition 13	492,453,454,455,491,456
Partition 14	510,445,446,450,449,509
Partition 15	365,447,444,448,366,451,452
Partition 16	512,426,427,428,511,425,429
Partition 17	336,433,432,434,337,437,435
Partition 18	438,367,369,368,430,431,436
Partition 19	496,465,466,467,495,464,468
Partition 20	494,347,443,348,457,493,458
Partition 21	349,459,442,460,350,463,461,462
Partition 22	343,477,439,478,344,479
Partition 23	488,482,475,481,487,476,480
Partition 24	486,351,441,352,469,470,474
Partition 25	341,471,440,472,342,473,485
