path	1
T	NA
cut	52
Partition 0	4,16,6,17,19,5
Partition 1	39,21,20,18,8,23,22
Partition 2	1,3,43,35,12,40,41
Partition 3	11,13,14,7,9,38,10
Partition 4	0,59,27,26,28,58,37
Partition 5	57,56,36,34,55,42
Partition 6	25,24,15,51,49,53
Partition 7	2,31,50,48,52,29,54
Partition 8	30,32,33,47,44,46,45
path	2
T	NA
cut	52
Partition 0	4,16,6,17,19,5
Partition 1	39,21,20,18,8,23,22
Partition 2	1,3,43,35,12,40,41
Partition 3	11,13,14,7,9,38,10
Partition 4	0,59,27,26,28,58,37
Partition 5	57,56,36,34,55,42
Partition 6	25,24,15,51,49,53
Partition 7	2,31,50,48,52,29,54
Partition 8	30,32,33,47,44,46,45
path	3
T	NA
cut	52
Partition 0	4,16,6,17,19,5
Partition 1	39,21,20,18,8,23,22
Partition 2	1,3,43,35,12,40,41
Partition 3	11,13,14,7,9,38,10
Partition 4	0,59,27,26,28,58,37
Partition 5	57,56,36,34,55,42
Partition 6	25,24,15,51,49,53
Partition 7	2,31,50,48,52,29,54
Partition 8	30,32,33,47,44,46,45
