cut	66
Partition 0	57,52,56
Partition 1	40,39,66
Partition 2	2,3,30
Partition 3	17,60,61
Partition 4	6,35,45,43
Partition 5	31,72,63
Partition 6	34,15,44
Partition 7	18,47,48
Partition 8	9,28,10,53
Partition 9	27,54,76,77
Partition 10	71,37,55
Partition 11	0,25,58
Partition 12	1,46,24
Partition 13	14,23,75,68
Partition 14	26,50,29
Partition 15	41,49,67,73
Partition 16	33,42,51
Partition 17	16,19,59
Partition 18	8,36,64
Partition 19	7,11,21
Partition 20	62,65,38,20
Partition 21	12,79,69
Partition 22	78,32,70
Partition 23	5,13,74,22,4
