cut	57
Partition 0	3563,3558,3564,3565
Partition 1	3567,3556,3566
Partition 2	3528,3537,3538,3539
Partition 3	3526,3527,3562,3561
Partition 4	3525,3600,3560,3557
Partition 5	3578,3532,3559,3521
Partition 6	3555,3554,3553
Partition 7	3573,3574,3584
Partition 8	3579,3580,3581,3582,3583
Partition 9	3599,3598,3597
Partition 10	3605,3607,3606,3608
Partition 11	3601,3602,3603,3604
Partition 12	3588,3585,3586,3587
Partition 13	3546,3589,3523,3596
Partition 14	3547,3591,3594,3595
Partition 15	3568,3569,3552,3551
Partition 16	3571,3572,3570,3520
Partition 17	3611,3610,3609
Partition 18	3533,3548,3524
Partition 19	3545,3550,3549
Partition 20	3522,3544,3592,3593,3590
Partition 21	3534,3535,3576,3577
Partition 22	3536,3529,3575,3540
Partition 23	3543,3542,3530,3531,3541
